,ymd,stock_code,pb
2528,2026-01-05,301259,9.59
2529,2026-01-05,301260,1.55
2530,2026-01-05,301261,3.25
2531,2026-01-05,301262,3.18
2532,2026-01-05,301263,3.99
2533,2026-01-05,301265,1.32
2534,2026-01-05,301266,2.37
2535,2026-01-05,301267,2.75
2536,2026-01-05,301268,2.87
2537,2026-01-05,301269,12.62
2538,2026-01-05,301270,3.85
2539,2026-01-05,301272,1.98
2540,2026-01-05,301273,1.56
2541,2026-01-05,,
2542,2026-01-05,301276,1.07
2543,2026-01-05,301277,2.68
2544,2026-01-05,301278,2.31
2545,2026-01-05,301279,1.65
2546,2026-01-05,301280,2.6
2547,2026-01-05,301281,2.42
2548,2026-01-05,301282,2.03
2549,2026-01-05,301283,1.35
2550,2026-01-05,301285,5.62
2551,2026-01-05,301286,7.11
2552,2026-01-05,301287,1.83
2553,2026-01-05,301289,3.93
2554,2026-01-05,301290,1.06
2555,2026-01-05,301291,3.62
2556,2026-01-05,301292,1.06
2557,2026-01-05,301293,4.48
2558,2026-01-05,301295,2.23
2559,2026-01-05,301296,1.62
2560,2026-01-05,301297,9.73
2561,2026-01-05,301298,2.28
2562,2026-01-05,301299,7.96
2563,2026-01-05,301300,2.19
2564,2026-01-05,301301,4.09
2565,2026-01-05,301302,2.13
2566,2026-01-05,301303,1.85
2567,2026-01-05,301305,1.21
2568,2026-01-05,301306,3.44
2569,2026-01-05,301307,1.42
2570,2026-01-05,301308,5.66
2571,2026-01-05,301309,1.62
2572,2026-01-05,301310,1.78
2573,2026-01-05,301311,2.4
2574,2026-01-05,301312,3.43
2575,2026-01-05,301313,3.27
2576,2026-01-05,301314,2
2577,2026-01-05,301315,5.25
2578,2026-01-05,301316,9.94
2579,2026-01-05,301317,3.04
2580,2026-01-05,301318,2.6
2581,2026-01-05,301319,2.3
2582,2026-01-05,301320,2.85
2583,2026-01-05,301321,2.57
2584,2026-01-05,301322,1.2
2585,2026-01-05,301323,2.1
2586,2026-01-05,301325,2.78
2587,2026-01-05,301326,4.26
2588,2026-01-05,301327,1.5
2589,2026-01-05,301328,2.63
2590,2026-01-05,301329,2.49
2591,2026-01-05,301330,1.8
2592,2026-01-05,301331,2.45
2593,2026-01-05,301332,1.66
2594,2026-01-05,301333,2.83
2595,2026-01-05,301335,1.59
2596,2026-01-05,301336,3.01
2597,2026-01-05,301337,2.91
2598,2026-01-05,301338,2.43
2599,2026-01-05,301339,3.36
2600,2026-01-05,301345,2.45
2601,2026-01-05,301348,3.34
2602,2026-01-05,301349,1.38
2603,2026-01-05,301353,1.67
2604,2026-01-05,301355,1.5
2605,2026-01-05,301356,1.31
2606,2026-01-05,301357,2.54
2607,2026-01-05,301358,2.63
2608,2026-01-05,301359,2.43
2609,2026-01-05,301360,2.46
2610,2026-01-05,301361,3.09
2611,2026-01-05,301362,1.64
2612,2026-01-05,301363,3.85
2613,2026-01-05,301365,1.5
2614,2026-01-05,301366,3.31
2615,2026-01-05,301367,2
2616,2026-01-05,301368,7.68
2617,2026-01-05,301369,2.6
2618,2026-01-05,301370,2.31
2619,2026-01-05,301371,2.42
2620,2026-01-05,301372,1.61
2621,2026-01-05,301373,1.81
2622,2026-01-05,301376,2.37
2623,2026-01-05,301377,3.93
2624,2026-01-05,301378,2.54
2625,2026-01-05,301379,2.63
2626,2026-01-05,301380,5.63
2627,2026-01-05,301381,3.73
2628,2026-01-05,301382,5.48
2629,2026-01-05,301383,4.3
2630,2026-01-05,301386,1.96
2631,2026-01-05,301387,2.4
2632,2026-01-05,301388,2.48
2633,2026-01-05,301389,2.26
2634,2026-01-05,301390,2.22
2635,2026-01-05,301391,1.76
2636,2026-01-05,301392,10.14
2637,2026-01-05,301393,2.01
2638,2026-01-05,301395,1.51
2639,2026-01-05,301396,4.03
2640,2026-01-05,301397,2.06
2641,2026-01-05,301398,3.78
2642,2026-01-05,301399,2.76
2643,2026-01-05,301408,2.74
2644,2026-01-05,301413,6.71
2645,2026-01-05,301418,1.55
2646,2026-01-05,301419,3.45
2647,2026-01-05,301421,4.72
2648,2026-01-05,301428,3.16
2649,2026-01-05,301429,1.49
2650,2026-01-05,301439,2.45
2651,2026-01-05,301446,1.91
2652,2026-01-05,301448,3.11
2653,2026-01-05,,
2654,2026-01-05,301456,1.8
2655,2026-01-05,301458,6.07
2656,2026-01-05,301459,3.55
2657,2026-01-05,301468,1.22
2658,2026-01-05,301469,1.61
2659,2026-01-05,,
2660,2026-01-05,301486,3.12
2661,2026-01-05,301487,5.06
2662,2026-01-05,301488,5.34
2663,2026-01-05,301489,3.7
2664,2026-01-05,,
2665,2026-01-05,301498,9.21
2666,2026-01-05,301499,2.96
2667,2026-01-05,301500,1.63
2668,2026-01-05,,
2669,2026-01-05,301502,2.73
2670,2026-01-05,301503,3.12
2671,2026-01-05,301505,2.16
2672,2026-01-05,301507,2.98
2673,2026-01-05,301508,3.92
2674,2026-01-05,301509,1.51
2675,2026-01-05,301510,8.82
2676,2026-01-05,301511,2.26
2677,2026-01-05,301512,2.54
2678,2026-01-05,301515,1.44
2679,2026-01-05,301516,3.36
2680,2026-01-05,301517,4.02
2681,2026-01-05,301518,1.65
2682,2026-01-05,301519,1.43
2683,2026-01-05,301520,1.76
2684,2026-01-05,301522,7.32
2685,2026-01-05,301525,1.89
2686,2026-01-05,301526,1.6
2687,2026-01-05,301528,1.68
2688,2026-01-05,301529,2.06
2689,2026-01-05,301533,2.65
2690,2026-01-05,,
2691,2026-01-05,301536,11.87
2692,2026-01-05,301538,3.47
2693,2026-01-05,301539,3.86
2694,2026-01-05,301548,2.59
2695,2026-01-05,301550,6.61
2696,2026-01-05,301551,10.38
2697,2026-01-05,301552,3.28
2698,2026-01-05,301555,2.08
2699,2026-01-05,301556,9.53
2700,2026-01-05,,
2701,2026-01-05,301558,5.31
2702,2026-01-05,301559,1.98
2703,2026-01-05,,
2704,2026-01-05,,
2705,2026-01-05,301565,3.93
2706,2026-01-05,301566,4.68
2707,2026-01-05,301567,4.31
2708,2026-01-05,301568,4.18
2709,2026-01-05,301571,4.24
2710,2026-01-05,,
2711,2026-01-05,301577,3.48
2712,2026-01-05,301578,3.44
2713,2026-01-05,301580,2.26
2714,2026-01-05,301581,4.41
2715,2026-01-05,,
2716,2026-01-05,301585,4.34
2717,2026-01-05,301586,3.52
2718,2026-01-05,301587,1.76
2719,2026-01-05,301588,2.7
2720,2026-01-05,301589,4.39
2721,2026-01-05,,
2722,2026-01-05,301591,3.79
2723,2026-01-05,301592,11.44
2724,2026-01-05,,
2725,2026-01-05,301596,9.98
2726,2026-01-05,301598,4.59
2727,2026-01-05,301600,9.41
2728,2026-01-05,301601,3.65
2729,2026-01-05,301602,9.67
2730,2026-01-05,301603,2.52
2731,2026-01-05,301606,6.19
2732,2026-01-05,301607,4.36
2733,2026-01-05,301608,3.57
2734,2026-01-05,,
2735,2026-01-05,301611,16.94
2736,2026-01-05,301613,3.96
2737,2026-01-05,,
2738,2026-01-05,301617,3.22
2739,2026-01-05,301618,6
2740,2026-01-05,301622,5.4
2741,2026-01-05,301626,8.61
2742,2026-01-05,301628,6.71
2743,2026-01-05,,
2744,2026-01-05,,
2745,2026-01-05,301631,3.61
2746,2026-01-05,,
2747,2026-01-05,301633,5.47
2748,2026-01-05,,
2749,2026-01-05,,
2750,2026-01-05,,
2751,2026-01-05,,
2752,2026-01-05,,
2753,2026-01-05,,
2754,2026-01-05,,
2755,2026-01-05,,
2756,2026-01-05,,
2757,2026-01-05,,
2758,2026-01-05,302132,0
2759,2026-01-05,600000,0.47
2760,2026-01-05,600004,1.21
2761,2026-01-05,600006,1.96
2762,2026-01-05,600007,2.55
2763,2026-01-05,600008,1.06
2764,2026-01-05,600009,2.01
2765,2026-01-05,600010,1.61
2766,2026-01-05,600011,1.73
2767,2026-01-05,600012,2.08
2768,2026-01-05,600015,0.4
2769,2026-01-05,600016,0.33
2770,2026-01-05,600017,0.68
2771,2026-01-05,600018,1.01
2772,2026-01-05,600019,0.75
2773,2026-01-05,600020,0.8
2774,2026-01-05,600021,1.24
2775,2026-01-05,600022,0.77
2776,2026-01-05,600023,0.99
2777,2026-01-05,600025,2.75
2778,2026-01-05,600026,1.61
2779,2026-01-05,600027,1.22
2780,2026-01-05,600028,0.9
2781,2026-01-05,600029,2.72
2782,2026-01-05,600030,1.43
2783,2026-01-05,600031,2.09
2784,2026-01-05,600032,1.41
2785,2026-01-05,600033,0.87
2786,2026-01-05,600035,0.81
2787,2026-01-05,600036,1.01
2788,2026-01-05,600037,0.85
2789,2026-01-05,600038,1.94
2790,2026-01-05,600039,1.36
2791,2026-01-05,600048,0.51
2792,2026-01-05,600050,1.14
2793,2026-01-05,600051,0.62
2794,2026-01-05,600052,1.32
2795,2026-01-05,600053,2.06
2796,2026-01-05,600054,1.8
2797,2026-01-05,600055,6.19
2798,2026-01-05,600056,1.42
2799,2026-01-05,600057,1.06
2800,2026-01-05,600059,1.31
2801,2026-01-05,600060,1.69
2802,2026-01-05,600061,0.93
2803,2026-01-05,600062,1.96
2804,2026-01-05,600063,1.02
2805,2026-01-05,600064,0.66
2806,2026-01-05,600066,4.53
2807,2026-01-05,600067,0.54
2808,2026-01-05,600071,16.02
2809,2026-01-05,600072,1.74
2810,2026-01-05,600073,1.18
2811,2026-01-05,600075,0.86
2812,2026-01-05,600076,0.65
2813,2026-01-05,600078,2.18
2814,2026-01-05,600080,1.86
2815,2026-01-05,600081,1.67
2816,2026-01-05,600082,1.11
2817,2026-01-05,600084,4.53
2818,2026-01-05,600085,3.99
2819,2026-01-05,600088,5.43
2820,2026-01-05,600089,0.96
2821,2026-01-05,600094,0.62
2822,2026-01-05,600095,1.68
2823,2026-01-05,600096,1.88
2824,2026-01-05,600097,1
2825,2026-01-05,600098,0.81
2826,2026-01-05,600099,3.98
2827,2026-01-05,600100,1.85
2828,2026-01-05,600101,1.59
2829,2026-01-05,600103,1.3
2830,2026-01-05,600104,0.72
2831,2026-01-05,600105,2.68
2832,2026-01-05,600106,1.67
2833,2026-01-05,600108,1.3
2834,2026-01-05,600109,1
2835,2026-01-05,600110,1.21
2836,2026-01-05,600111,3.76
2837,2026-01-05,600113,2.37
2838,2026-01-05,600114,4.49
2839,2026-01-05,600115,4.26
2840,2026-01-05,600116,1.15
2841,2026-01-05,600117,1.42
2842,2026-01-05,600118,5.16
2843,2026-01-05,600119,17.46
2844,2026-01-05,600120,1.71
2845,2026-01-05,600121,2.83
2846,2026-01-05,600123,0.72
2847,2026-01-05,600125,1.03
2848,2026-01-05,600126,1.92
2849,2026-01-05,600127,6.03
2850,2026-01-05,600128,1.09
2851,2026-01-05,600129,2.82
2852,2026-01-05,600131,3.88
2853,2026-01-05,600132,20.88
2854,2026-01-05,600133,1.3
2855,2026-01-05,600135,1.54
2856,2026-01-05,600137,2.77
2857,2026-01-05,600138,1.15
2858,2026-01-05,600141,1.15
2859,2026-01-05,600143,1.54
2860,2026-01-05,600148,5.81
2861,2026-01-05,600149,7.72
2862,2026-01-05,600150,3.02
2863,2026-01-05,600151,2.04
2864,2026-01-05,600152,1.78
2865,2026-01-05,600153,0.54
2866,2026-01-05,600155,0.87
2867,2026-01-05,600156,4.29
2868,2026-01-05,600157,0.74
2869,2026-01-05,600158,2.97
2870,2026-01-05,600159,1.06
2871,2026-01-05,600160,3.95
2872,2026-01-05,600161,3.67
2873,2026-01-05,600162,1.02
2874,2026-01-05,600163,1.5
2875,2026-01-05,600166,1.32
2876,2026-01-05,600167,1.16
2877,2026-01-05,600168,0.83
2878,2026-01-05,600170,0.72
2879,2026-01-05,600171,6.49
2880,2026-01-05,600172,3.06
2881,2026-01-05,600173,0.98
2882,2026-01-05,600176,1.58
2883,2026-01-05,600177,0.92
2884,2026-01-05,600178,2.31
2885,2026-01-05,600179,1.08
2886,2026-01-05,600180,0.57
2887,2026-01-05,600182,4.42
2888,2026-01-05,600183,5.01
2889,2026-01-05,600184,2.25
2890,2026-01-05,600185,2.45
2891,2026-01-05,600186,7.32
2892,2026-01-05,600187,1.67
2893,2026-01-05,600188,2.2
2894,2026-01-05,600189,4.36
2895,2026-01-05,600191,2.49
2896,2026-01-05,600192,1.91
2897,2026-01-05,600195,1.22
2898,2026-01-05,600196,1.44
2899,2026-01-05,600197,1.96
2900,2026-01-05,600198,55.03
2901,2026-01-05,600199,3.24
2902,2026-01-05,600201,1.38
2903,2026-01-05,600202,2.16
2904,2026-01-05,600203,3.13
2905,2026-01-05,600206,3.94
2906,2026-01-05,600207,1.62
2907,2026-01-05,600208,0.58
2908,2026-01-05,600210,1.72
2909,2026-01-05,600211,3.24
2910,2026-01-05,600212,10.24
2911,2026-01-05,600215,1.89
2912,2026-01-05,600216,1.43
2913,2026-01-05,600217,2.3
2914,2026-01-05,600218,1.09
2915,2026-01-05,600219,0.93
2916,2026-01-05,600221,15.64
2917,2026-01-05,600222,1.95
2918,2026-01-05,600223,1.79
2919,2026-01-05,600226,2.43
2920,2026-01-05,600227,1.51
2921,2026-01-05,600229,1.58
2922,2026-01-05,600230,1.14
2923,2026-01-05,600231,0.83
2924,2026-01-05,600232,1.96
2925,2026-01-05,600233,1.59
2926,2026-01-05,600234,3.35
2927,2026-01-05,600235,1.37
2928,2026-01-05,600236,2.92
2929,2026-01-05,600237,2.46
2930,2026-01-05,600239,2.98
2931,2026-01-05,600241,1.75
2932,2026-01-05,600246,2.07
2933,2026-01-05,600248,0.65
2934,2026-01-05,600249,1.4
2935,2026-01-05,600250,4.61
2936,2026-01-05,600251,1.48
2937,2026-01-05,600252,1.31
2938,2026-01-05,600255,4.92
2939,2026-01-05,600256,1.52
2940,2026-01-05,600257,2.75
2941,2026-01-05,600258,1.26
2942,2026-01-05,600259,2.92
2943,2026-01-05,600261,1.34
2944,2026-01-05,600262,2.05
2945,2026-01-05,600266,0.5
2946,2026-01-05,600267,1.3
2947,2026-01-05,600268,2.36
2948,2026-01-05,600269,0.66
2949,2026-01-05,600271,1.31
2950,2026-01-05,600272,5.8
2951,2026-01-05,600273,1.09
2952,2026-01-05,600276,6.63
2953,2026-01-05,600278,0.79
2954,2026-01-05,600279,1
2955,2026-01-05,600280,4.87
2956,2026-01-05,600281,10.87
2957,2026-01-05,600282,1.05
2958,2026-01-05,600283,1.97
2959,2026-01-05,600284,0.76
2960,2026-01-05,600285,4.1
2961,2026-01-05,600287,0.97
2962,2026-01-05,600288,2.26
2963,2026-01-05,600292,1.86
2964,2026-01-05,600293,2.09
2965,2026-01-05,600295,1.27
2966,2026-01-05,600298,3.05
2967,2026-01-05,600299,1.89
2968,2026-01-05,600300,1.62
2969,2026-01-05,600301,2.9
2970,2026-01-05,600302,2.27
2971,2026-01-05,600303,1.39
2972,2026-01-05,600305,2.51
2973,2026-01-05,600307,1.16
2974,2026-01-05,600308,0.58
2975,2026-01-05,600309,2.37
2976,2026-01-05,600310,1.85
2977,2026-01-05,600312,2.2
2978,2026-01-05,600313,3.78
2979,2026-01-05,600315,1.42
2980,2026-01-05,600316,4.38
2981,2026-01-05,600318,3.96
2982,2026-01-05,600319,3.52
2983,2026-01-05,600320,1.33
2984,2026-01-05,600322,153.33
2985,2026-01-05,600323,1.32
2986,2026-01-05,600325,0.73
2987,2026-01-05,600326,2.13
2988,2026-01-05,600327,1.46
2989,2026-01-05,600328,0.92
2990,2026-01-05,600329,3.82
2991,2026-01-05,600330,1.08
2992,2026-01-05,600331,39.89
2993,2026-01-05,600332,1.22
2994,2026-01-05,600333,1.52
2995,2026-01-05,600335,0.9
2996,2026-01-05,600336,2.19
2997,2026-01-05,600337,0.85
2998,2026-01-05,600338,2.66
2999,2026-01-05,600339,0.71
3000,2026-01-05,600340,1.8
3001,2026-01-05,600343,4.43
3002,2026-01-05,600345,2.3
3003,2026-01-05,600346,1.79
3004,2026-01-05,600348,0.88
3005,2026-01-05,600350,1.61
3006,2026-01-05,600351,1.5
3007,2026-01-05,600352,0.92
3008,2026-01-05,600353,3.47
3009,2026-01-05,600354,5.29
3010,2026-01-05,600356,0.91
3011,2026-01-05,600359,3.6
3012,2026-01-05,600361,1.5
3013,2026-01-05,600362,0.99
3014,2026-01-05,600363,5.78
3015,2026-01-05,600366,1.54
3016,2026-01-05,600367,1.85
3017,2026-01-05,600368,1.07
3018,2026-01-05,600369,1.19
3019,2026-01-05,600370,1.25
3020,2026-01-05,600371,4.6
3021,2026-01-05,600372,1.53
3022,2026-01-05,600373,0.92
3023,2026-01-05,600375,-3.28
3024,2026-01-05,600376,0.46
3025,2026-01-05,600377,1.96
3026,2026-01-05,600378,2.51
3027,2026-01-05,600379,4.16
3028,2026-01-05,600380,1.5
3029,2026-01-05,600382,1.1
3030,2026-01-05,600383,0.36
3031,2026-01-05,600386,2.21
3032,2026-01-05,600388,1.72
3033,2026-01-05,600389,1.56
3034,2026-01-05,600390,0.66
3035,2026-01-05,600391,3.8
3036,2026-01-05,600392,2.22
3037,2026-01-05,600395,0.96
3038,2026-01-05,600396,9.6
3039,2026-01-05,600397,15.12
3040,2026-01-05,600398,2.41
3041,2026-01-05,600399,1.64
3042,2026-01-05,600400,1.94
3043,2026-01-05,600403,1.12
3044,2026-01-05,600405,6.73
3045,2026-01-05,600406,4.13
3046,2026-01-05,600408,1.23
3047,2026-01-05,600409,0.84
3048,2026-01-05,600410,2.55
3049,2026-01-05,600415,3.58
3050,2026-01-05,600416,1.88
3051,2026-01-05,600418,6.36
3052,2026-01-05,600419,1.21
3053,2026-01-05,600420,1.18
3054,2026-01-05,600422,2.61
3055,2026-01-05,600423,4.49
3056,2026-01-05,600425,0.93
3057,2026-01-05,600426,1.46
3058,2026-01-05,600428,1.13
3059,2026-01-05,600429,1.24
3060,2026-01-05,600433,1.26
3061,2026-01-05,600435,5.94
3062,2026-01-05,600436,8.86
3063,2026-01-05,600438,1.95
3064,2026-01-05,600439,1.69
3065,2026-01-05,600444,3.15
3066,2026-01-05,600446,4.34
3067,2026-01-05,600448,1.41
3068,2026-01-05,600449,0.96
3069,2026-01-05,600452,2.8
3070,2026-01-05,600455,4.92
3071,2026-01-05,600456,2.02
3072,2026-01-05,600458,1.62
3073,2026-01-05,600459,1.54
3074,2026-01-05,600460,3.7
3075,2026-01-05,600461,1.31
3076,2026-01-05,600463,2.89
3077,2026-01-05,600467,0.96
3078,2026-01-05,600468,2.23
3079,2026-01-05,600469,1.29
3080,2026-01-05,600470,1.57
3081,2026-01-05,600475,1.02
3082,2026-01-05,600476,21.48
3083,2026-01-05,600477,1.25
3084,2026-01-05,600478,2.66
3085,2026-01-05,600479,1.84
3086,2026-01-05,600480,1.9
3087,2026-01-05,600481,2.08
3088,2026-01-05,600482,1.37
3089,2026-01-05,600483,1.04
3090,2026-01-05,600486,2.1
3091,2026-01-05,600487,1.39
3092,2026-01-05,600488,1.53
3093,2026-01-05,600489,2.46
3094,2026-01-05,600490,1.28
3095,2026-01-05,600491,0.56
3096,2026-01-05,600493,1.27
3097,2026-01-05,600495,1.44
3098,2026-01-05,600496,0.69
3099,2026-01-05,600497,1.72
3100,2026-01-05,600498,2.36
3101,2026-01-05,600499,1.37
3102,2026-01-05,600500,0.92
3103,2026-01-05,600501,3.7
3104,2026-01-05,600502,0.75
3105,2026-01-05,600503,1.29
3106,2026-01-05,600505,3.07
3107,2026-01-05,600506,7.98
3108,2026-01-05,600507,1.03
3109,2026-01-05,600508,0.7
3110,2026-01-05,600509,1.1
3111,2026-01-05,600510,0.48
3112,2026-01-05,600511,1.46
3113,2026-01-05,600512,0.59
3114,2026-01-05,600513,2
3115,2026-01-05,600515,1.78
3116,2026-01-05,600516,1.24
3117,2026-01-05,600517,1.39
3118,2026-01-05,600518,4.55
3119,2026-01-05,600519,7.79
3120,2026-01-05,600520,14.46
3121,2026-01-05,600521,2.69
3122,2026-01-05,600522,1.37
3123,2026-01-05,600523,1.72
3124,2026-01-05,600526,0.99
3125,2026-01-05,600527,1.78
3126,2026-01-05,600528,0.72
3127,2026-01-05,600529,2.1
3128,2026-01-05,600530,12.52
3129,2026-01-05,600531,1.42
3130,2026-01-05,600533,0.6
3131,2026-01-05,600535,1.77
3132,2026-01-05,600536,20.03
3133,2026-01-05,600537,1.82
3134,2026-01-05,600538,3.19
3135,2026-01-05,600539,6.28
3136,2026-01-05,600540,3.47
3137,2026-01-05,600543,1.91
3138,2026-01-05,600545,1.5
3139,2026-01-05,600546,1.33
3140,2026-01-05,600547,4.73
3141,2026-01-05,600548,1.4
3142,2026-01-05,600549,1.98
3143,2026-01-05,600550,24.94
3144,2026-01-05,600551,1.02
3145,2026-01-05,600552,2.9
3146,2026-01-05,600556,2.76
3147,2026-01-05,600557,1.56
3148,2026-01-05,600558,1.72
3149,2026-01-05,600559,3.42
3150,2026-01-05,600560,3.91
3151,2026-01-05,600561,1.8
3152,2026-01-05,600562,4.15
3153,2026-01-05,600563,5.63
3154,2026-01-05,600566,1.83
3155,2026-01-05,600567,0.59
3156,2026-01-05,600569,1.4
3157,2026-01-05,600570,8.06
3158,2026-01-05,600571,6.17
3159,2026-01-05,600572,1.76
3160,2026-01-05,600573,1.98
3161,2026-01-05,600575,1.08
3162,2026-01-05,600576,3.06
3163,2026-01-05,600577,2.74
3164,2026-01-05,600578,1.04
3165,2026-01-05,600579,-7.71
3166,2026-01-05,600580,3.28
3167,2026-01-05,600581,13.45
3168,2026-01-05,600582,1.01
3169,2026-01-05,600583,0.89
3170,2026-01-05,600584,2.69
3171,2026-01-05,600585,0.68
3172,2026-01-05,600586,1.2
3173,2026-01-05,600587,1.34
3174,2026-01-05,600588,7.16
3175,2026-01-05,600589,11.24
3176,2026-01-05,600590,1.45
3177,2026-01-05,600592,1.78
3178,2026-01-05,600593,11.3
3179,2026-01-05,600594,1.08
3180,2026-01-05,600595,1.02
3181,2026-01-05,600596,0.95
3182,2026-01-05,600597,1.3
3183,2026-01-05,600598,3.11
3184,2026-01-05,600600,3.23
3185,2026-01-05,600601,5.01
3186,2026-01-05,600602,5.58
3187,2026-01-05,600603,1.83
3188,2026-01-05,600604,1.46
3189,2026-01-05,600605,5.4
3190,2026-01-05,600606,0.34
3191,2026-01-05,600609,7.24
3192,2026-01-05,600610,69.67
3193,2026-01-05,600611,1.79
3194,2026-01-05,600612,2.24
3195,2026-01-05,600613,1.54
3196,2026-01-05,600615,3.46
3197,2026-01-05,600616,1.85
3198,2026-01-05,600617,1.36
3199,2026-01-05,600618,1.39
3200,2026-01-05,600619,2.09
3201,2026-01-05,600620,2.5
3202,2026-01-05,600621,1.94
3203,2026-01-05,600622,1.04
3204,2026-01-05,600623,0.64
3205,2026-01-05,600626,1.6
3206,2026-01-05,600628,1.24
3207,2026-01-05,600629,1.63
3208,2026-01-05,600630,5.14
3209,2026-01-05,600633,2.27
3210,2026-01-05,600635,1.4
3211,2026-01-05,600637,0.92
3212,2026-01-05,600638,0.77
3213,2026-01-05,600639,0.86
3214,2026-01-05,600640,2.78
3215,2026-01-05,600641,1.71
3216,2026-01-05,600642,1.19
3217,2026-01-05,600643,0.64
3218,2026-01-05,600644,1.79
3219,2026-01-05,600645,2.81
3220,2026-01-05,600648,1.07
3221,2026-01-05,600649,0.54
3222,2026-01-05,600650,2.26
3223,2026-01-05,600651,4.37
3224,2026-01-05,600653,5.88
3225,2026-01-05,600654,6.27
3226,2026-01-05,600655,0.62
3227,2026-01-05,600657,0.53
3228,2026-01-05,600658,0.82
3229,2026-01-05,600660,4.48
3230,2026-01-05,600661,36.66
3231,2026-01-05,600662,2.77
3232,2026-01-05,600663,1.88
3233,2026-01-05,600664,1.85
3234,2026-01-05,600665,0.65
3235,2026-01-05,600666,7.95
3236,2026-01-05,600667,1.79
3237,2026-01-05,600668,0.68
3238,2026-01-05,600671,35.6
3239,2026-01-05,600673,3.72
3240,2026-01-05,600674,1.8
3241,2026-01-05,600675,1.19
3242,2026-01-05,600676,0.87
3243,2026-01-05,600678,10.2
3244,2026-01-05,600679,3.05
3245,2026-01-05,600681,1.26
3246,2026-01-05,600682,0.52
3247,2026-01-05,600683,3.98
3248,2026-01-05,600684,6.12
3249,2026-01-05,600685,1.77
3250,2026-01-05,600686,3.27
3251,2026-01-05,600688,1.32
3252,2026-01-05,600689,4.78
3253,2026-01-05,600690,2.31
3254,2026-01-05,600691,1.2
3255,2026-01-05,600692,3.26
3256,2026-01-05,600693,1.44
3257,2026-01-05,600694,0.92
3258,2026-01-05,600697,0.76
3259,2026-01-05,600698,7.96
3260,2026-01-05,600699,1.99
3261,2026-01-05,600702,2.65
3262,2026-01-05,600703,1.67
3263,2026-01-05,600704,0.72
3264,2026-01-05,600706,4.2
3265,2026-01-05,600707,1.36
3266,2026-01-05,600708,0.7
3267,2026-01-05,600710,1.59
3268,2026-01-05,600711,1.01
3269,2026-01-05,600712,3.83
3270,2026-01-05,600713,0.97
3271,2026-01-05,600714,3.85
3272,2026-01-05,600715,-2.72
3273,2026-01-05,600716,0.59
3274,2026-01-05,600717,0.69
3275,2026-01-05,600718,1.52
3276,2026-01-05,600719,6.04
3277,2026-01-05,600720,1.27
3278,2026-01-05,600722,3.29
3279,2026-01-05,600724,2.54
3280,2026-01-05,600725,11.05
3281,2026-01-05,600726,4.31
3282,2026-01-05,600727,1.21
3283,2026-01-05,600728,1.56
3284,2026-01-05,600729,1.68
3285,2026-01-05,600730,2.25
3286,2026-01-05,600731,1.1
3287,2026-01-05,600732,3.66
3288,2026-01-05,600733,27.33
3289,2026-01-05,600734,22.79
3290,2026-01-05,600736,0.88
3291,2026-01-05,600737,1.86
3292,2026-01-05,600738,1.92
3293,2026-01-05,600739,0.58
3294,2026-01-05,600740,0.64
3295,2026-01-05,600741,0.92
3296,2026-01-05,600742,0.8
3297,2026-01-05,600743,-30.31
3298,2026-01-05,600744,5.16
3299,2026-01-05,600745,1.23
3300,2026-01-05,600746,1.56
3301,2026-01-05,600748,0.64
3302,2026-01-05,600749,2.34
3303,2026-01-05,600750,3.67
3304,2026-01-05,600751,1
3305,2026-01-05,600754,1.67
3306,2026-01-05,600755,0.69
3307,2026-01-05,600756,2.59
3308,2026-01-05,600757,1.17
3309,2026-01-05,600758,0.87
3310,2026-01-05,600759,1.12
3311,2026-01-05,600760,8
3312,2026-01-05,600761,1.69
3313,2026-01-05,600763,4.81
3314,2026-01-05,600764,2.33
3315,2026-01-05,600765,2.11
3316,2026-01-05,600768,3.06
3317,2026-01-05,600769,36.64
3318,2026-01-05,600770,1.76
3319,2026-01-05,600771,5.67
3320,2026-01-05,600773,2.18
3321,2026-01-05,600774,1.31
3322,2026-01-05,600775,2.89
3323,2026-01-05,600776,4.34
3324,2026-01-05,600778,9.19
3325,2026-01-05,600779,4.84
3326,2026-01-05,600780,0.82
3327,2026-01-05,600782,0.47
3328,2026-01-05,600783,1.94
3329,2026-01-05,600784,1.29
3330,2026-01-05,600785,1.21
3331,2026-01-05,600787,0.99
3332,2026-01-05,600789,2.29
3333,2026-01-05,600790,0.84
3334,2026-01-05,600791,2.77
3335,2026-01-05,600792,1.07
3336,2026-01-05,600793,7.57
3337,2026-01-05,600794,1.69
3338,2026-01-05,600795,1.28
3339,2026-01-05,600796,1.57
3340,2026-01-05,600797,3.02
3341,2026-01-05,600798,0.91
3342,2026-01-05,600800,1.85
3343,2026-01-05,600801,0.87
3344,2026-01-05,600802,1.68
3345,2026-01-05,600803,2.6
3346,2026-01-05,600805,0.83
3347,2026-01-05,600807,15.28
3348,2026-01-05,600808,0.95
3349,2026-01-05,600809,6.85
3350,2026-01-05,600810,1.04
3351,2026-01-05,600812,2.05
3352,2026-01-05,600814,1.65
3353,2026-01-05,600815,3.08
3354,2026-01-05,600816,2.42
3355,2026-01-05,600817,2.67
3356,2026-01-05,600818,5.94
3357,2026-01-05,600819,1.49
3358,2026-01-05,600820,0.67
