,htsc_code,exchange,name,time,trade_price,total_qty,buy_qty,sell_qty,total_num,buy_num,sell_num,volume_per_num
4503,601686.SH,XSHG,友发集团,2021/7/21 15:15,11.03,63200,22400,40800,91,36,55,694.51
4504,601686.SH,XSHG,友发集团,2021/7/21 15:15,11.11,123200,66051,57149,107,55,52,1151.4
4505,601686.SH,XSHG,友发集团,2021/7/21 15:15,10.95,30100,17300,12800,32,20,12,940.63
4506,601686.SH,XSHG,友发集团,2021/7/21 15:15,11.04,303600,128500,175100,267,108,159,1137.08
4507,601686.SH,XSHG,友发集团,2021/7/21 15:15,11.12,183100,132200,50900,118,78,40,1551.69
4508,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.2,40400,36900,3500,32,27,5,1262.5
4509,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.13,617700,304600,313100,519,279,240,1190.17
4510,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.21,9200,9000,200,10,9,1,920
4511,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.05,228600,129400,99200,329,260,69,694.83
4512,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.14,436200,313326,122874,323,220,103,1350.46
4513,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.22,46200,31200,15000,31,24,7,1490.32
4514,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.06,158000,123700,34300,158,129,29,1000
4515,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.15,156800,95400,61400,158,86,72,992.41
4516,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.23,1700,1700,0,4,4,0,425
4517,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.07,124100,86100,38000,112,69,43,1108.04
4518,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.16,76200,33500,42700,92,45,47,828.26
4519,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.08,136480,118160,18320,136,112,24,1003.53
4520,601686.SH,XSHG,友发集团,2021/7/22 15:15,11,11100,0,11100,6,0,6,1850
4521,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.17,120600,79800,40800,124,89,35,972.58
4522,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.09,96820,96820,0,77,77,0,1257.4
4523,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.01,47670,1300,46370,45,2,43,1059.33
4524,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.18,91100,84600,6500,76,69,7,1198.68
4525,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.1,47800,47800,0,40,40,0,1195
4526,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.02,241800,11974,229826,209,22,187,1156.94
4527,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.11,32200,3300,28900,29,5,24,1110.34
4528,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.19,24900,23500,1400,16,15,1,1556.25
4529,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.03,289800,172196,117604,270,164,106,1073.33
4530,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.12,323888,35800,288088,199,38,161,1627.58
4531,601686.SH,XSHG,友发集团,2021/7/22 15:15,11.04,321935,120435,201500,328,117,211,981.51
4532,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.2,269600,228500,41100,358,310,48,753.07
4533,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.05,275800,69622,206178,279,99,180,988.53
4534,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.13,80800,25400,55400,80,33,47,1010
4535,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.21,38300,21700,16600,56,42,14,683.93
4536,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.06,241400,47300,194100,211,59,152,1144.08
4537,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.14,107700,44400,63300,138,58,80,780.43
4538,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.22,3900,3900,0,5,5,0,780
4539,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.07,353800,101074,252726,277,104,173,1277.26
4540,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.15,229200,110100,119100,258,137,121,888.37
4541,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.08,193900,99000,94900,218,133,85,889.45
4542,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.16,152300,111200,41100,186,134,52,818.82
4543,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.01,137957,0,137957,123,0,123,1121.6
4544,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.09,22100,6700,15400,25,11,14,884
4545,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.17,44600,35600,9000,44,39,5,1013.64
4546,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.02,172200,101700,70500,153,99,54,1125.49
4547,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.1,78700,0,78700,57,0,57,1380.7
4548,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.18,116900,44600,72300,92,36,56,1270.65
4549,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.03,52000,9100,42900,56,20,36,928.57
4550,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.11,136900,16900,120000,130,28,102,1053.08
4551,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.19,188000,92400,95600,195,77,118,964.1
4552,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.04,129500,9500,120000,102,4,98,1269.61
4553,601686.SH,XSHG,友发集团,2021/7/23 15:15,11.12,77200,28900,48300,76,37,39,1015.79
4554,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.72,1600,0,1600,5,0,5,320
4555,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.88,272900,43100,229800,288,44,244,947.57
4556,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.81,144500,62000,82500,163,66,97,886.5
4557,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.97,54700,17000,37700,62,26,36,882.26
4558,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.74,61100,29900,31200,73,26,47,836.99
4559,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.9,239800,93400,146400,166,59,107,1444.58
4560,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.83,137879,81279,56600,136,60,76,1013.82
4561,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.99,1500,1500,0,4,4,0,375
4562,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.76,136962,27424,109538,181,48,133,756.7
4563,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.92,152600,47500,105100,176,45,131,867.05
4564,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.85,98100,31600,66500,136,30,106,721.32
4565,601686.SH,XSHG,友发集团,2021/7/26 15:15,11.01,51100,0,51100,13,0,13,3930.77
4566,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.78,84500,32100,52400,91,27,64,928.57
4567,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.94,117148,62700,54448,117,64,53,1001.26
4568,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.87,110300,4600,105700,120,8,112,919.17
4569,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.71,3800,300,3500,8,3,5,475
4570,601686.SH,XSHG,友发集团,2021/7/26 15:15,11.03,37900,13600,24300,20,6,14,1895
4571,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.8,133300,39762,93538,146,29,117,913.01
4572,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.96,63600,24600,39000,48,18,30,1325
4573,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.73,9800,1700,8100,9,2,7,1088.89
4574,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.89,300300,131200,169100,289,101,188,1039.1
4575,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.82,187000,86400,100600,148,43,105,1263.51
4576,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.98,24400,16100,8300,43,28,15,567.44
4577,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.75,157800,66200,91600,147,55,92,1073.47
4578,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.91,116700,32900,83800,126,45,81,926.19
4579,601686.SH,XSHG,友发集团,2021/7/26 15:15,11.07,0,0,0,0,0,0,0
4580,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.84,118600,66964,51636,102,40,62,1162.75
4581,601686.SH,XSHG,友发集团,2021/7/26 15:15,11,23900,1900,22000,23,9,14,1039.13
4582,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.77,116638,81100,35538,123,47,76,948.28
4583,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.93,135400,53200,82200,112,46,66,1208.93
4584,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.86,60900,7500,53400,69,15,54,882.61
4585,601686.SH,XSHG,友发集团,2021/7/26 15:15,11.02,53600,500,53100,13,2,11,4123.08
4586,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.79,88862,49300,39562,65,27,38,1367.11
4587,601686.SH,XSHG,友发集团,2021/7/26 15:15,10.95,80800,48100,32700,69,38,31,1171.01
4588,601686.SH,XSHG,友发集团,2021/7/26 15:15,11.04,14100,8300,5800,18,10,8,783.33
4589,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.56,35500,900,34600,59,2,57,601.69
4590,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.72,264700,87800,176900,241,78,163,1098.34
4591,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.88,11100,8700,2400,9,7,2,1233.33
4592,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.65,22900,2000,20900,49,1,48,467.35
4593,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.81,23600,7700,15900,21,9,12,1123.81
4594,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.58,200000,66000,134000,182,42,140,1098.9
4595,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.74,112000,63100,48900,117,49,68,957.26
4596,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.9,2900,1100,1800,4,2,2,725
4597,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.51,37700,0,37700,32,0,32,1178.13
4598,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.67,11800,1300,10500,21,3,18,561.9
4599,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.83,72300,14300,58000,55,13,42,1314.55
4600,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.6,126000,31100,94900,142,32,110,887.32
4601,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.76,285300,70500,214800,214,62,152,1333.18
4602,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.53,34800,18000,16800,29,19,10,1200
4603,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.69,31100,6700,24400,44,5,39,706.82
4604,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.85,69400,39700,29700,72,37,35,963.89
4605,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.62,89300,35100,54200,86,42,44,1038.37
4606,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.78,139700,48500,91200,112,44,68,1247.32
4607,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.87,8100,1200,6900,15,3,12,540
4608,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.55,17000,4900,12100,32,9,23,531.25
4609,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.71,404700,53500,351200,428,65,363,945.56
4610,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.64,1400,500,900,8,1,7,175
4611,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.8,67400,19300,48100,68,22,46,991.18
4612,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.57,110500,27700,82800,144,36,108,767.36
4613,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.73,167600,40500,127100,158,51,107,1060.76
4614,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.89,1500,1300,200,5,4,1,300
4615,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.5,0,0,0,0,0,0,0
4616,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.66,42400,17800,24600,72,23,49,588.89
4617,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.82,26800,0,26800,19,0,19,1410.53
4618,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.59,76100,26100,50000,95,30,65,801.05
4619,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.75,99200,19900,79300,95,18,77,1044.21
4620,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.52,91100,14100,77000,88,21,67,1035.23
4621,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.68,29900,200,29700,45,1,44,664.44
4622,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.84,61600,27400,34200,61,23,38,1009.84
4623,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.61,186300,35300,151000,152,40,112,1225.66
4624,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.77,153500,59700,93800,139,50,89,1104.32
4625,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.54,16300,3600,12700,22,7,15,740.91
4626,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.7,152800,1000,151800,216,2,214,707.41
4627,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.86,34000,25700,8300,32,22,10,1062.5
4628,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.79,76900,26100,50800,72,22,50,1068.06
4629,601686.SH,XSHG,友发集团,2021/7/27 15:15,10.63,18600,12200,6400,17,9,8,1094.12
4630,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.24,40400,24700,15700,36,24,12,1122.22
4631,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.33,15800,1000,14800,23,1,22,686.96
4632,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.1,95700,62800,32900,59,31,28,1622.03
4633,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.42,15700,1900,13800,21,2,19,747.62
4634,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.19,161700,65200,96500,139,68,71,1163.31
4635,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.51,31800,0,31800,27,0,27,1177.78
4636,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.28,53400,15100,38300,28,7,21,1907.14
4637,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.37,3500,500,3000,4,1,3,875
4638,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.05,8100,2800,5300,11,5,6,736.36
4639,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.14,288592,68684,219908,250,67,183,1154.37
4640,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.23,73800,40000,33800,59,33,26,1250.85
4641,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.55,3700,0,3700,6,0,6,616.67
4642,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.32,55300,33000,22300,19,6,13,2910.53
4643,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.09,18000,13900,4100,22,18,4,818.18
4644,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.41,25300,1200,24100,17,4,13,1488.24
4645,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.18,269600,87700,181900,222,61,161,1214.41
4646,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.5,10000,400,9600,22,2,20,454.55
4647,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.27,17000,4000,13000,23,8,15,739.13
4648,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.59,5500,2100,3400,5,2,3,1100
4649,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.36,1600,1300,300,2,1,1,800
4650,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.13,180200,57265,122935,163,58,105,1105.52
4651,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.45,13000,5000,8000,24,11,13,541.67
4652,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.54,31400,4100,27300,27,5,22,1162.96
4653,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.22,160400,101800,58600,117,77,40,1370.94
4654,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.31,11600,1500,10100,19,4,15,610.53
4655,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.08,59800,17400,42400,45,21,24,1328.89
4656,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.4,35900,0,35900,22,0,22,1631.82
4657,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.17,279400,132300,147100,208,84,124,1343.27
4658,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.49,2200,1400,800,4,2,2,550
4659,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.26,11200,5100,6100,14,5,9,800
4660,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.58,6500,1400,5100,5,2,3,1300
4661,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.35,18800,11000,7800,30,10,20,626.67
4662,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.12,103984,17484,86500,103,13,90,1009.55
4663,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.44,6400,2000,4400,18,8,10,355.56
4664,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.21,233440,132780,100660,172,64,108,1357.21
4665,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.53,12800,0,12800,8,0,8,1600
4666,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.3,20100,2900,17200,25,3,22,804
4667,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.07,14500,1100,13400,13,2,11,1115.38
4668,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.39,3800,800,3000,6,1,5,633.33
4669,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.16,276700,125600,151100,186,58,128,1487.63
4670,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.48,100,100,0,1,1,0,100
4671,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.25,25300,23300,2000,12,9,3,2108.33
4672,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.57,12200,3200,9000,10,4,6,1220
4673,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.34,30162,3624,26538,34,12,22,887.12
4674,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.11,161000,106300,54700,60,31,29,2683.33
4675,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.43,12600,6600,6000,17,4,13,741.18
4676,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.2,313800,109200,204600,243,81,162,1291.36
4677,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.52,24800,0,24800,16,0,16,1550
4678,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.29,1300,1000,300,2,1,1,650
4679,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.06,1200,200,1000,3,1,2,400
4680,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.38,12638,9438,3200,17,6,11,743.41
4681,601686.SH,XSHG,友发集团,2021/7/28 15:15,10.15,303814,179814,124000,223,106,117,1362.39
4682,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.16,27100,14000,13100,30,17,13,903.33
4683,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.24,321665,140365,181300,303,146,157,1061.6
4684,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.17,148100,29300,118800,127,24,103,1166.14
4685,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.25,160100,129100,31000,189,153,36,847.09
4686,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.18,123400,61700,61700,110,71,39,1121.82
4687,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.26,86500,47100,39400,75,50,25,1153.33
4688,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.19,55300,16300,39000,31,10,21,1783.87
4689,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.27,41900,32200,9700,52,41,11,805.77
4690,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.12,6500,0,6500,5,0,5,1300
4691,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.2,310600,34200,276400,232,37,195,1338.79
4692,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.28,5000,2400,2600,10,8,2,500
4693,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.29,4800,4300,500,6,5,1,800
4694,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.13,2300,0,2300,3,0,3,766.67
4695,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.21,281700,114400,167300,277,126,151,1016.97
4696,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.14,3200,0,3200,3,0,3,1066.67
4697,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.22,357500,157000,200500,228,98,130,1567.98
4698,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.15,5300,0,5300,8,0,8,662.5
4699,601686.SH,XSHG,友发集团,2021/7/29 15:15,10.23,279735,78535,201200,238,89,149,1175.36
4700,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.32,105600,73800,31800,68,45,23,1552.94
4701,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.24,103000,31600,71400,105,31,74,980.95
4702,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.16,25300,5600,19700,45,19,26,562.22
4703,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.25,252997,66897,186100,212,75,137,1193.38
4704,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.33,2500,2500,0,3,3,0,833.33
4705,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.17,60400,22900,37500,109,29,80,554.13
4706,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.26,179335,89135,90200,189,78,111,948.86
4707,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.18,64400,39400,25000,97,40,57,663.92
4708,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.1,104600,6200,98400,85,8,77,1230.59
4709,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.27,169100,63700,105400,198,79,119,854.04
4710,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.19,77000,77000,0,120,120,0,641.67
4711,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.11,340400,126000,214400,332,68,264,1025.3
4712,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.12,198300,140100,58200,205,122,83,967.32
4713,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.28,102400,52600,49800,138,75,63,742.03
4714,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.2,36400,36200,200,22,21,1,1654.55
4715,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.29,152300,53200,99100,152,60,92,1001.97
4716,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.21,43300,17200,26100,22,6,16,1968.18
4717,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.13,80400,27800,52600,85,25,60,945.88
4718,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.3,131900,84600,47300,145,79,66,909.66
4719,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.22,115500,48700,66800,138,48,90,836.96
4720,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.14,48900,12500,36400,81,26,55,603.7
4721,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.31,177100,80600,96500,142,49,93,1247.18
4722,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.23,79200,40000,39200,128,47,81,618.75
4723,601686.SH,XSHG,友发集团,2021/7/30 15:15,10.15,61000,34000,27000,89,46,43,685.39
4724,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.4,9000,9000,0,4,4,0,2250
4725,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.24,81400,62600,18800,73,56,17,1115.07
4726,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.33,287000,183300,103700,302,248,54,950.33
4727,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.17,61600,28600,33000,50,29,21,1232
4728,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.26,36600,20300,16300,47,23,24,778.72
4729,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.1,54300,7600,46700,32,6,26,1696.88
4730,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.35,30500,30500,0,34,34,0,897.06
4731,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.19,44080,27360,16720,37,14,23,1191.35
4732,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.12,30700,3600,27100,12,2,10,2558.33
4733,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.28,24000,22400,1600,52,48,4,461.54
4734,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.37,204000,87300,116700,133,80,53,1533.83
4735,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.21,56900,11400,45500,50,8,42,1138
4736,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.3,53235,37870,15365,45,26,19,1183
4737,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.14,80800,30100,50700,97,28,69,832.99
4738,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.39,47600,42000,5600,34,29,5,1400
4739,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.23,127500,44000,83500,110,33,77,1159.09
4740,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.32,232000,115100,116900,256,157,99,906.25
4741,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.16,123600,42600,81000,85,30,55,1454.12
4742,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.25,69400,54200,15200,66,49,17,1051.52
4743,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.09,8700,0,8700,8,0,8,1087.5
4744,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.34,139500,106900,32600,152,131,21,917.76
4745,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.18,28000,21300,6700,29,19,10,965.52
4746,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.27,49800,38800,11000,43,34,9,1158.14
4747,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.11,59300,26400,32900,36,17,19,1647.22
4748,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.36,97000,36600,60400,100,28,72,970
4749,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.2,17700,6300,11400,24,7,17,737.5
4750,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.29,28900,21800,7100,44,34,10,656.82
4751,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.13,98200,12100,86100,89,21,68,1103.37
4752,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.38,157000,123400,33600,152,121,31,1032.89
4753,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.22,64100,19400,44700,69,29,40,928.99
4754,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.31,104965,39900,65065,148,69,79,709.22
4755,601686.SH,XSHG,友发集团,2021/8/2 15:15,10.15,118900,43500,75400,143,48,95,831.47
4756,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.32,96800,9000,87800,104,3,101,930.77
4757,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.4,330900,237300,93600,226,146,80,1464.16
4758,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.33,186800,42800,144000,265,72,193,704.91
4759,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.41,117300,95200,22100,81,62,19,1448.15
4760,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.34,102400,28700,73700,116,39,77,882.76
4761,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.42,29800,25300,4500,29,28,1,1027.59
4762,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.35,137800,52000,85800,156,66,90,883.33
4763,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.28,45700,0,45700,35,0,35,1305.71
4764,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.36,116100,41600,74500,165,62,103,703.64
4765,601686.SH,XSHG,友发集团,2021/8/3 15:15,10.29,156600,39000,117600,202,41,161,775.25
